File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF668UKO	bam	alignments	ENCSR135QMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002ESI, ENCFF397BST, ENCFF806TVZ	1900943568	ENCODE Processing Pipeline	affab6bf02a17f7ea085a8cca1f1ae12		https://www.encodeproject.org/files/ENCFF668UKO/@@download/ENCFF668UKO.bam	mm10-minimal			archived	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF735FVC	bam	alignments	ENCSR135QMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002ESG, ENCFF006WYA, ENCFF806TVZ	1668715339	ENCODE Processing Pipeline	8a61f3b0125b904aae04443aab75ea09		https://www.encodeproject.org/files/ENCFF735FVC/@@download/ENCFF735FVC.bam	mm10-minimal			archived	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF224XIP	bam	unfiltered alignments	ENCSR135QMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002ESG, ENCFF006WYA, ENCFF018NEO	2287076357	ENCODE Processing Pipeline	fe4261d898ab951ff0dae53f127d9e73		https://www.encodeproject.org/files/ENCFF224XIP/@@download/ENCFF224XIP.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF353UPD	bam	unfiltered alignments	ENCSR135QMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002ESI, ENCFF018NEO, ENCFF397BST	2323094233	ENCODE Processing Pipeline	a7000215299699efe2952a7417900160		https://www.encodeproject.org/files/ENCFF353UPD/@@download/ENCFF353UPD.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF410JXV	bam	alignments	ENCSR135QMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002ESI, ENCFF018NEO, ENCFF397BST	1569077803	ENCODE Processing Pipeline	bcc32cd66a84cba03bf86e9e85713eb2		https://www.encodeproject.org/files/ENCFF410JXV/@@download/ENCFF410JXV.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF474XKX	bam	alignments	ENCSR135QMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002ESG, ENCFF006WYA, ENCFF018NEO	1465593708	ENCODE Processing Pipeline	a0e31a83e68172e51e131b5627e433c8		https://www.encodeproject.org/files/ENCFF474XKX/@@download/ENCFF474XKX.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF001PSO	bam	alignments	ENCSR000CNJ	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	14.5 day	Mus musculus							DNA		see document	see document		False	2012-11-15	ENCODE				1							ENCFF001PSR, ENCFF001PSS, ENCFF001PST, ENCFF001PSU, ENCFF001PSV	1882560971	John Stamatoyannopoulos, UW	e0cf554c4e28b665e58cfa308f2d6d95		https://www.encodeproject.org/files/ENCFF001PSO/@@download/ENCFF001PSO.bam	mm9			archived	low spot score, insufficient read depth			
ENCFF300PAZ	bam	unfiltered alignments	ENCSR000CNJ	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	14.5 day	Mus musculus							DNA		see document	see document		False	2012-11-15	ENCODE				1							ENCFF001PSR, ENCFF001PSS, ENCFF001PST, ENCFF001PSU, ENCFF001PSV, ENCFF340HIY	2560880976	ENCODE Processing Pipeline	eeae6e556bc62541f19ac95722b62125		https://www.encodeproject.org/files/ENCFF300PAZ/@@download/ENCFF300PAZ.bam	mm10			released	low spot score, insufficient read depth			
ENCFF757ZYM	bam	alignments	ENCSR000CNJ	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	14.5 day	Mus musculus							DNA		see document	see document		False	2012-11-15	ENCODE				1							ENCFF300PAZ	1982640129	ENCODE Processing Pipeline	94debc2171a74a620723d56971c3ae09		https://www.encodeproject.org/files/ENCFF757ZYM/@@download/ENCFF757ZYM.bam	mm10			archived	low spot score, insufficient read depth			
ENCFF766WAD	bam	alignments	ENCSR000CNJ	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	14.5 day	Mus musculus							DNA		see document	see document		False	2012-11-15	ENCODE				1							ENCFF300PAZ	1960633930	ENCODE Processing Pipeline	342f707ac46a440aabaf681318dd5e22		https://www.encodeproject.org/files/ENCFF766WAD/@@download/ENCFF766WAD.bam	mm10			released	low spot score, insufficient read depth			
ENCFF849AGF	bam	alignments	ENCSR570HJI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF046IFA, ENCFF285DAO, ENCFF472UJC, ENCFF806TVZ	2781480748	ENCODE Processing Pipeline	e4527002b7a72c80ece3ece0b698bbb5		https://www.encodeproject.org/files/ENCFF849AGF/@@download/ENCFF849AGF.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF728NIO	bam	alignments	ENCSR570HJI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF241WGQ, ENCFF363PBS, ENCFF806TVZ	2891786046	ENCODE Processing Pipeline	af1f33fe3f6db962c94722501fb09e22		https://www.encodeproject.org/files/ENCFF728NIO/@@download/ENCFF728NIO.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF031MFD	bam	alignments	ENCSR570HJI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF241WGQ, ENCFF363PBS	2891238208	ENCODE Processing Pipeline	7d31fc16cc728c4e263a380fe3172309		https://www.encodeproject.org/files/ENCFF031MFD/@@download/ENCFF031MFD.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF361JMG	bam	unfiltered alignments	ENCSR570HJI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF241WGQ, ENCFF363PBS	4319671345	ENCODE Processing Pipeline	eb5a1c17e2a4fe365dfd1ef3f64bb51e		https://www.encodeproject.org/files/ENCFF361JMG/@@download/ENCFF361JMG.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF869LGO	bam	alignments	ENCSR570HJI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF046IFA, ENCFF285DAO, ENCFF472UJC	2780957487	ENCODE Processing Pipeline	b82ebe26fa2fd3dda8836fee069a3d76		https://www.encodeproject.org/files/ENCFF869LGO/@@download/ENCFF869LGO.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF158MZF	bam	unfiltered alignments	ENCSR570HJI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF046IFA, ENCFF285DAO, ENCFF472UJC	4013997507	ENCODE Processing Pipeline	d47966fac9434413844879bc1113434a		https://www.encodeproject.org/files/ENCFF158MZF/@@download/ENCFF158MZF.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF789LKA	bam	alignments	ENCSR075SNV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF687XUV, ENCFF806TVZ	1867299187	ENCODE Processing Pipeline	5498fa16019e4485e0c99726d94156fd		https://www.encodeproject.org/files/ENCFF789LKA/@@download/ENCFF789LKA.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking, control low read depth, moderate library complexity	sequencing runs labeled as technical replicates	control low read depth	
ENCFF288ZQX	bam	alignments	ENCSR075SNV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF418QGR, ENCFF641USQ, ENCFF806TVZ	2686555144	ENCODE Processing Pipeline	42aabcb5e3eb7dd87e15b87d0ae5bca3		https://www.encodeproject.org/files/ENCFF288ZQX/@@download/ENCFF288ZQX.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking, control low read depth, moderate library complexity	sequencing runs labeled as technical replicates	control low read depth	
ENCFF083ZPC	bam	unfiltered alignments	ENCSR075SNV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			50				ENCFF018NEO, ENCFF687XUV	2961550177	ENCODE Processing Pipeline	83ceca4f968fd787df5d2e7a4a38425a		https://www.encodeproject.org/files/ENCFF083ZPC/@@download/ENCFF083ZPC.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, control low read depth, moderate library complexity	sequencing runs labeled as technical replicates	control low read depth	
ENCFF067IDV	bam	unfiltered alignments	ENCSR075SNV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2			50				ENCFF018NEO, ENCFF418QGR, ENCFF641USQ	5077871962	ENCODE Processing Pipeline	e0061b2ed183a5d2b5a3e658545a61bd		https://www.encodeproject.org/files/ENCFF067IDV/@@download/ENCFF067IDV.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, control low read depth, moderate library complexity	sequencing runs labeled as technical replicates	control low read depth	
ENCFF106QPA	bam	alignments	ENCSR075SNV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			50				ENCFF018NEO, ENCFF687XUV	1866953731	ENCODE Processing Pipeline	f8b72d0209e27fc6dfc75034c7caa0f6		https://www.encodeproject.org/files/ENCFF106QPA/@@download/ENCFF106QPA.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, control low read depth, moderate library complexity	sequencing runs labeled as technical replicates	control low read depth	
ENCFF825HOE	bam	alignments	ENCSR075SNV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2			50				ENCFF018NEO, ENCFF418QGR, ENCFF641USQ	2686026887	ENCODE Processing Pipeline	dca3544825ec8b484ee09b9d6934451d		https://www.encodeproject.org/files/ENCFF825HOE/@@download/ENCFF825HOE.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, control low read depth, moderate library complexity	sequencing runs labeled as technical replicates	control low read depth	
ENCFF702GBQ	bam	alignments	ENCSR095FDG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-17	ENCODE				1							ENCFF164OMU, ENCFF806TVZ	1191415499	ENCODE Processing Pipeline	5cfa5c163b0f44656150d41dfc7c5369		https://www.encodeproject.org/files/ENCFF702GBQ/@@download/ENCFF702GBQ.bam	mm10-minimal			archived	low read length		control insufficient read depth	
ENCFF712OOH	bam	alignments	ENCSR095FDG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-17	ENCODE				2							ENCFF707NNE, ENCFF806TVZ	995246100	ENCODE Processing Pipeline	06aff7f6177968f40aec668ba97ff551		https://www.encodeproject.org/files/ENCFF712OOH/@@download/ENCFF712OOH.bam	mm10-minimal			archived	low read length		control insufficient read depth	
ENCFF792NWF	bam	unfiltered alignments	ENCSR095FDG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-17	ENCODE				2			36				ENCFF018NEO, ENCFF707NNE	2147482013	ENCODE Processing Pipeline	6e0295dfbb502db26179350a3685f2b8		https://www.encodeproject.org/files/ENCFF792NWF/@@download/ENCFF792NWF.bam	mm10			released	low read length		control insufficient read depth	
ENCFF470SWT	bam	unfiltered alignments	ENCSR095FDG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-17	ENCODE				1			36				ENCFF018NEO, ENCFF164OMU	2603014733	ENCODE Processing Pipeline	efb2473bc897e0390b27afa9a411474e		https://www.encodeproject.org/files/ENCFF470SWT/@@download/ENCFF470SWT.bam	mm10			released	low read length		control insufficient read depth	
ENCFF477YGA	bam	alignments	ENCSR095FDG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-17	ENCODE				2			36				ENCFF018NEO, ENCFF707NNE	994844992	ENCODE Processing Pipeline	2cc008f513f16d28c0aeaedbabb174fa		https://www.encodeproject.org/files/ENCFF477YGA/@@download/ENCFF477YGA.bam	mm10			released	low read length		control insufficient read depth	
ENCFF964HOB	bam	alignments	ENCSR095FDG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-17	ENCODE				1			36				ENCFF018NEO, ENCFF164OMU	1190966161	ENCODE Processing Pipeline	55061fd4ed04d2e7f4d25db78eddae6c		https://www.encodeproject.org/files/ENCFF964HOB/@@download/ENCFF964HOB.bam	mm10			released	low read length		control insufficient read depth	
ENCFF731WNY	bam	alignments	ENCSR795UOC	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002EUG, ENCFF806TVZ	971620321	ENCODE Processing Pipeline	2c941a92047db1dc6ba08ad540a883ed		https://www.encodeproject.org/files/ENCFF731WNY/@@download/ENCFF731WNY.bam	mm10-minimal			archived	low read depth, low read length, control low read depth			
ENCFF308WGD	bam	alignments	ENCSR795UOC	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002EUH, ENCFF806TVZ	896273987	ENCODE Processing Pipeline	bba0bccfe0974b55ef13ff591116f5fc		https://www.encodeproject.org/files/ENCFF308WGD/@@download/ENCFF308WGD.bam	mm10-minimal			archived	low read depth, low read length, control low read depth			
ENCFF500HAR	bam	unfiltered alignments	ENCSR795UOC	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002EUG, ENCFF018NEO	1459769654	ENCODE Processing Pipeline	efc7916744817bf39b6b06f6af14264a		https://www.encodeproject.org/files/ENCFF500HAR/@@download/ENCFF500HAR.bam	mm10			released	low read depth, low read length, control low read depth			
ENCFF904JCK	bam	alignments	ENCSR795UOC	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002EUG, ENCFF018NEO	971424729	ENCODE Processing Pipeline	d74ce88a47664e7c4fdce346d59e345a		https://www.encodeproject.org/files/ENCFF904JCK/@@download/ENCFF904JCK.bam	mm10			released	low read depth, low read length, control low read depth			
ENCFF737PDL	bam	unfiltered alignments	ENCSR795UOC	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002EUH, ENCFF018NEO	1357325716	ENCODE Processing Pipeline	ea74feb210d0bb85f22f8eb85dbbbb16		https://www.encodeproject.org/files/ENCFF737PDL/@@download/ENCFF737PDL.bam	mm10			released	low read depth, low read length, control low read depth			
ENCFF574YSD	bam	alignments	ENCSR795UOC	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002EUH, ENCFF018NEO	896064401	ENCODE Processing Pipeline	535cf5aa0307274642e333149b44f4aa		https://www.encodeproject.org/files/ENCFF574YSD/@@download/ENCFF574YSD.bam	mm10			released	low read depth, low read length, control low read depth			
ENCFF492ILF	bam	alignments	ENCSR234ISO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AJW, ENCFF806TVZ	1755471124	ENCODE Processing Pipeline	6db46aa25bddeeb69e38d9da3cc1d0a6		https://www.encodeproject.org/files/ENCFF492ILF/@@download/ENCFF492ILF.bam	mm10-minimal			archived	antibody characterized with exemption		insufficient read depth, control insufficient read depth	
ENCFF759VWI	bam	alignments	ENCSR234ISO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AJU, ENCFF806TVZ	1497699747	ENCODE Processing Pipeline	a25b8c239ca3ff5ce4babd0888f1f450		https://www.encodeproject.org/files/ENCFF759VWI/@@download/ENCFF759VWI.bam	mm10-minimal			archived	antibody characterized with exemption		insufficient read depth, control insufficient read depth	
ENCFF785DAL	bam	unfiltered alignments	ENCSR234ISO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				1			50				ENCFF002AJU, ENCFF018NEO	2068506748	ENCODE Processing Pipeline	f13ca8e2385ae03d32ca48e7b392972e		https://www.encodeproject.org/files/ENCFF785DAL/@@download/ENCFF785DAL.bam	mm10			released	antibody characterized with exemption		insufficient read depth, control insufficient read depth	
ENCFF566SUY	bam	unfiltered alignments	ENCSR234ISO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				2			50				ENCFF002AJW, ENCFF018NEO	2436865584	ENCODE Processing Pipeline	d497b2b12a784c7c89afbdae15af8682		https://www.encodeproject.org/files/ENCFF566SUY/@@download/ENCFF566SUY.bam	mm10			released	antibody characterized with exemption		insufficient read depth, control insufficient read depth	
ENCFF945SPR	bam	alignments	ENCSR234ISO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				2			50				ENCFF002AJW, ENCFF018NEO	1755104334	ENCODE Processing Pipeline	63649fa62616cb3de200c62071bde880		https://www.encodeproject.org/files/ENCFF945SPR/@@download/ENCFF945SPR.bam	mm10			released	antibody characterized with exemption		insufficient read depth, control insufficient read depth	
ENCFF411CGO	bam	alignments	ENCSR234ISO	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA			SDS		False	2014-06-30	ENCODE				1			50				ENCFF002AJU, ENCFF018NEO	1497398008	ENCODE Processing Pipeline	86db4f99a6e5b11ce75bb9ae00894333		https://www.encodeproject.org/files/ENCFF411CGO/@@download/ENCFF411CGO.bam	mm10			released	antibody characterized with exemption		insufficient read depth, control insufficient read depth	
ENCFF590JMP	bam	alignments	ENCSR982LJQ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					EP300-mouse	ENCAB000AJM	DNA					False	2016-05-17	ENCODE				1							ENCFF051PSQ, ENCFF806TVZ	677356279	ENCODE Processing Pipeline	1750444a2ef9fb845ac581152d2d2fe1		https://www.encodeproject.org/files/ENCFF590JMP/@@download/ENCFF590JMP.bam	mm10-minimal			archived	low read depth, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF453ACX	bam	alignments	ENCSR982LJQ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					EP300-mouse	ENCAB000AJM	DNA					False	2016-05-17	ENCODE				2							ENCFF797QNA, ENCFF806TVZ	744324139	ENCODE Processing Pipeline	be394ee59a13554a68243789d4d017c5		https://www.encodeproject.org/files/ENCFF453ACX/@@download/ENCFF453ACX.bam	mm10-minimal			archived	low read depth, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF281IER	bam	unfiltered alignments	ENCSR982LJQ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					EP300-mouse	ENCAB000AJM	DNA					False	2016-05-17	ENCODE				1			50				ENCFF018NEO, ENCFF051PSQ	933980110	ENCODE Processing Pipeline	ba9184901e0bbb7655e5311b461b0be4		https://www.encodeproject.org/files/ENCFF281IER/@@download/ENCFF281IER.bam	mm10			released	low read depth, antibody characterized with exemption	biological replicates with identical biosample		
